season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered
4,12,0,1,1,3,0.6,0.78,0.3284,73,211
4,13,0,1,1,2,0.56,0.88,0.2239,37,109
4,14,0,1,1,2,0.6,0.78,0.2836,57,128
4,15,0,1,1,1,0.6,0.78,0.3284,70,190
4,16,0,1,1,1,0.56,0.64,0.2985,76,371
4,17,0,1,1,1,0.56,0.64,0.2537,96,670
4,18,0,1,1,3,0.54,0.77,0.1343,52,540
4,19,0,1,1,3,0.52,0.83,0.0896,12,227
4,20,0,1,1,2,0.52,0.72,0.3881,19,237
4,21,0,1,1,1,0.52,0.59,0.3284,16,190
4,22,0,1,1,1,0.5,0.59,0.2836,8,118
4,23,0,1,1,1,0.46,0.63,0.2239,9,72
4,0,0,2,1,1,0.46,0.63,0.3881,3,45
4,1,0,2,1,1,0.44,0.67,0.194,4,9
4,2,0,2,1,1,0.44,0.67,0.1343,2,1
4,3,0,2,1,1,0.42,0.67,0.1045,0,2
4,4,0,2,1,1,0.42,0.67,0.1642,0,7
4,5,0,2,1,1,0.42,0.67,0.2537,5,47
4,6,0,2,1,1,0.42,0.67,0.1642,4,168
4,7,0,2,1,1,0.42,0.67,0.0896,20,505
4,8,0,2,1,1,0.44,0.62,0.0,35,800
4,9,0,2,1,1,0.48,0.55,0.2537,32,323
4,10,0,2,1,1,0.5,0.48,0.2836,65,157
4,11,0,2,1,1,0.5,0.45,0.4179,56,172
4,12,0,2,1,2,0.52,0.45,0.3284,69,256
4,13,0,2,1,1,0.52,0.45,0.2836,68,260
4,14,0,2,1,1,0.54,0.39,0.2537,94,214
4,15,0,2,1,1,0.54,0.41,0.3284,76,270
4,16,0,2,1,1,0.54,0.39,0.2836,79,367
4,17,0,2,1,1,0.52,0.39,0.194,104,839
4,18,0,2,1,1,0.5,0.42,0.1642,71,767
4,19,0,2,1,1,0.48,0.48,0.0,40,491
4,20,0,2,1,1,0.46,0.55,0.0,35,397
4,21,0,2,1,1,0.46,0.63,0.0,19,176
4,22,0,2,1,1,0.4,0.71,0.0896,18,163
4,23,0,2,1,1,0.4,0.71,0.0,23,176
4,0,0,3,1,1,0.38,0.76,0.0,1,48
4,1,0,3,1,1,0.38,0.76,0.0,3,14
4,2,0,3,1,1,0.38,0.76,0.0,4,12
4,3,0,3,1,1,0.36,0.87,0.0,0,7
4,4,0,3,1,1,0.36,0.81,0.0896,0,4
4,5,0,3,1,2,0.36,0.81,0.0,2,39
4,6,0,3,1,1,0.38,0.82,0.0,7,171
4,7,0,3,1,1,0.36,0.81,0.1045,15,449
4,8,0,3,1,2,0.4,0.76,0.0,38,779
4,9,0,3,1,2,0.42,0.77,0.0,38,344
4,10,0,3,1,2,0.46,0.67,0.0,60,168
4,11,0,3,1,2,0.5,0.51,0.0896,78,156
4,12,0,3,1,2,0.52,0.48,0.1642,71,261
4,13,0,3,1,2,0.54,0.49,0.1343,73,237
4,14,0,3,1,2,0.56,0.43,0.1642,82,188
4,15,0,3,1,2,0.58,0.43,0.2239,62,239
4,16,0,3,1,1,0.56,0.52,0.194,70,396
4,17,0,3,1,1,0.54,0.56,0.1045,122,766
4,18,0,3,1,1,0.52,0.59,0.1642,90,794
4,19,0,3,1,1,0.5,0.72,0.194,49,467
4,20,0,3,1,1,0.5,0.72,0.1343,54,360
4,21,0,3,1,1,0.46,0.82,0.194,28,301
4,22,0,3,1,1,0.46,0.88,0.2537,17,198
4,23,0,3,1,1,0.46,0.88,0.2239,15,84
4,0,0,4,1,1,0.46,0.88,0.194,4,53
4,1,0,4,1,1,0.46,0.82,0.2239,0,14
4,2,0,4,1,1,0.46,0.82,0.194,1,13
4,3,0,4,1,1,0.44,0.88,0.2239,0,5
4,4,0,4,1,1,0.44,0.88,0.2239,0,5
4,5,0,4,1,1,0.44,0.82,0.2239,1,41
4,6,0,4,1,1,0.44,0.88,0.2985,3,150
4,7,0,4,1,1,0.44,0.88,0.2537,20,488
4,8,0,4,1,1,0.46,0.82,0.2537,31,803
4,9,0,4,1,2,0.5,0.77,0.1642,41,346
4,10,0,4,1,2,0.52,0.68,0.2239,60,158
4,11,0,4,1,2,0.56,0.56,0.2239,79,189
4,12,0,4,1,2,0.6,0.53,0.2537,93,284
4,13,0,4,1,1,0.62,0.53,0.3582,96,236
4,14,0,4,1,2,0.62,0.5,0.2985,94,191
4,15,0,4,1,2,0.6,0.6,0.194,69,284
4,16,0,4,1,1,0.6,0.56,0.2836,94,356
4,17,0,4,1,2,0.58,0.64,0.3284,102,788
4,18,0,4,1,2,0.56,0.64,0.3284,68,720
4,19,0,4,1,2,0.56,0.68,0.2985,42,471
4,20,0,4,1,2,0.56,0.68,0.2537,39,348
4,21,0,4,1,2,0.54,0.77,0.194,38,245
4,22,0,4,1,2,0.54,0.83,0.194,27,202
4,23,0,4,1,2,0.54,0.83,0.0,6,111
4,0,0,5,1,2,0.56,0.83,0.1045,5,51
4,1,0,5,1,3,0.54,0.88,0.0,4,12
4,2,0,5,1,2,0.54,0.88,0.0,1,9
4,3,0,5,1,2,0.56,0.83,0.0,0,5
4,4,0,5,1,2,0.56,0.83,0.0,1,5
4,5,0,5,1,2,0.54,0.88,0.0,1,35
4,6,0,5,1,3,0.54,0.94,0.1642,5,126
4,7,0,5,1,3,0.54,0.94,0.0,5,149
4,8,0,5,1,2,0.54,0.94,0.1045,20,447
4,9,0,5,1,2,0.54,0.94,0.1045,26,363
4,10,0,5,1,2,0.58,0.88,0.194,26,198
4,11,0,5,1,1,0.6,0.83,0.194,41,211
4,12,0,5,1,1,0.64,0.69,0.2239,74,258
4,13,0,5,1,1,0.62,0.73,0.2239,87,288
4,14,0,5,1,1,0.66,0.61,0.2537,88,277
4,15,0,5,1,1,0.64,0.65,0.2985,93,302
4,16,0,5,1,3,0.62,0.69,0.3582,131,434
4,17,0,5,1,3,0.62,0.69,0.3582,48,377
4,18,0,5,1,1,0.56,0.83,0.1045,21,212
4,19,0,5,1,1,0.54,0.88,0.1642,19,213
4,20,0,5,1,1,0.52,0.77,0.194,13,216
4,21,0,5,1,1,0.5,0.77,0.0,17,189
4,22,0,5,1,1,0.5,0.77,0.0896,14,176
4,23,0,5,1,1,0.46,0.88,0.1045,13,118
4,0,0,6,0,1,0.46,0.82,0.1343,13,110
4,1,0,6,0,1,0.46,0.72,0.1343,2,93
4,2,0,6,0,1,0.44,0.77,0.1045,9,69
4,3,0,6,0,1,0.42,0.77,0.1343,2,27
4,4,0,6,0,1,0.44,0.72,0.0,9,9
4,5,0,6,0,1,0.4,0.82,0.0,6,7
4,6,0,6,0,1,0.42,0.71,0.0,5,26
4,7,0,6,0,1,0.4,0.82,0.0,6,59
4,8,0,6,0,1,0.46,0.67,0.1343,29,164
4,9,0,6,0,1,0.5,0.59,0.1343,106,257
4,10,0,6,0,1,0.52,0.52,0.1343,111,312
4,11,0,6,0,1,0.54,0.52,0.2239,204,408
4,12,0,6,0,1,0.56,0.46,0.1045,267,436
4,13,0,6,0,1,0.56,0.43,0.1642,273,441
4,14,0,6,0,1,0.56,0.4,0.0,335,376
4,15,0,6,0,1,0.56,0.43,0.0,308,403
4,16,0,6,0,1,0.54,0.42,0.2836,325,366
4,17,0,6,0,1,0.54,0.37,0.2239,347,384
4,18,0,6,0,1,0.52,0.39,0.2239,165,356
4,19,0,6,0,1,0.5,0.45,0.1343,77,268
4,20,0,6,0,1,0.5,0.39,0.2239,61,198
4,21,0,6,0,1,0.46,0.47,0.2239,72,224
4,22,0,6,0,1,0.44,0.51,0.1045,47,155
4,23,0,6,0,1,0.42,0.58,0.0,27,136
4,0,0,0,0,1,0.44,0.54,0.1642,35,119
4,1,0,0,0,1,0.42,0.58,0.2239,20,97
4,2,0,0,0,1,0.4,0.62,0.1642,44,88
4,3,0,0,0,1,0.38,0.66,0.0896,12,29
4,4,0,0,0,1,0.36,0.71,0.1642,8,13
4,5,0,0,0,1,0.38,0.66,0.0896,6,4
4,6,0,0,0,1,0.4,0.62,0.0,8,18
4,7,0,0,0,1,0.4,0.62,0.0,13,43
4,8,0,0,0,1,0.42,0.67,0.0,39,104
4,9,0,0,0,1,0.46,0.55,0.1642,77,192
4,10,0,0,0,1,0.5,0.48,0.2985,167,276
4,11,0,0,0,1,0.52,0.44,0.3284,191,356
4,12,0,0,0,1,0.54,0.39,0.3284,236,439
4,13,0,0,0,1,0.56,0.37,0.2537,243,383
4,14,0,0,0,1,0.56,0.35,0.194,235,405
4,15,0,0,0,1,0.56,0.35,0.3284,240,383
4,16,0,0,0,1,0.54,0.37,0.2239,182,409
4,17,0,0,0,1,0.52,0.39,0.2537,153,338
4,18,0,0,0,1,0.52,0.39,0.194,71,342
4,19,0,0,0,1,0.5,0.42,0.1642,50,216
4,20,0,0,0,1,0.48,0.44,0.194,35,160
4,21,0,0,0,1,0.42,0.54,0.1642,42,124
4,22,0,0,0,1,0.42,0.54,0.0,18,95
4,23,0,0,0,1,0.44,0.54,0.0,7,59
4,0,0,1,1,1,0.4,0.62,0.0,3,28
4,1,0,1,1,1,0.4,0.71,0.0,0,11
4,2,0,1,1,1,0.38,0.71,0.0,1,4
4,3,0,1,1,1,0.4,0.62,0.0,1,5
4,4,0,1,1,1,0.38,0.66,0.0,1,6
4,5,0,1,1,1,0.38,0.76,0.0896,2,44
4,6,0,1,1,1,0.36,0.76,0.0896,4,140
4,7,0,1,1,1,0.38,0.66,0.0896,15,437
4,8,0,1,1,1,0.44,0.67,0.0,32,696
4,9,0,1,1,1,0.46,0.63,0.0896,25,335
4,10,0,1,1,1,0.5,0.55,0.0,51,161
4,11,0,1,1,1,0.56,0.37,0.1642,63,148
4,12,0,1,1,1,0.58,0.35,0.0,52,231
4,13,0,1,1,1,0.62,0.29,0.1642,88,227
4,14,0,1,1,1,0.62,0.27,0.194,73,209
4,15,0,1,1,1,0.64,0.29,0.1642,74,222
4,16,0,1,1,1,0.62,0.33,0.1642,80,444
4,17,0,1,1,1,0.62,0.33,0.1045,84,838
4,18,0,1,1,1,0.54,0.64,0.1045,60,726
4,19,0,1,1,1,0.52,0.52,0.1045,36,478
4,20,0,1,1,1,0.5,0.59,0.1045,21,382
4,21,0,1,1,1,0.48,0.67,0.0896,19,155
4,22,0,1,1,1,0.46,0.82,0.1343,25,158
4,23,0,1,1,1,0.46,0.82,0.1045,20,143
4,0,0,2,1,1,0.46,0.88,0.1642,5,32
4,1,0,2,1,1,0.46,0.77,0.1642,1,16
4,2,0,2,1,1,0.44,0.88,0.1343,1,6
4,3,0,2,1,1,0.44,0.77,0.1343,0,1
4,4,0,2,1,1,0.42,0.77,0.1045,1,6
4,5,0,2,1,1,0.44,0.77,0.0896,1,49
4,6,0,2,1,1,0.4,0.82,0.0896,6,152
4,7,0,2,1,2,0.44,0.77,0.1045,12,519
4,8,0,2,1,2,0.46,0.72,0.0896,28,733
4,9,0,2,1,2,0.5,0.72,0.1045,29,305
4,10,0,2,1,1,0.54,0.6,0.0,50,171
4,11,0,2,1,1,0.6,0.53,0.0,52,201
4,12,0,2,1,2,0.62,0.46,0.0896,80,298
4,13,0,2,1,2,0.64,0.44,0.0,59,244
4,14,0,2,1,1,0.68,0.41,0.1642,67,229
4,15,0,2,1,1,0.68,0.41,0.2239,76,270
4,16,0,2,1,1,0.68,0.44,0.0896,108,433
4,17,0,2,1,1,0.68,0.41,0.0,67,871
4,18,0,2,1,1,0.62,0.53,0.0896,64,762
4,19,0,2,1,1,0.62,0.57,0.0896,25,457
4,20,0,2,1,1,0.58,0.64,0.1343,45,334
4,21,0,2,1,1,0.56,0.68,0.0,35,260
4,22,0,2,1,1,0.56,0.68,0.1045,20,174
4,23,0,2,1,1,0.54,0.73,0.1045,9,102
4,0,0,3,1,1,0.54,0.73,0.0896,7,39
4,1,0,3,1,1,0.54,0.68,0.0,4,23
4,2,0,3,1,1,0.54,0.68,0.0,0,6
4,3,0,3,1,1,0.5,0.77,0.0896,0,4
4,4,0,3,1,1,0.5,0.77,0.0896,1,5
4,5,0,3,1,1,0.5,0.82,0.0,1,52
4,6,0,3,1,1,0.48,0.82,0.1045,11,162
4,7,0,3,1,1,0.5,0.88,0.0896,20,506
4,8,0,3,1,2,0.52,0.83,0.1045,24,777
4,9,0,3,1,2,0.52,0.77,0.0896,24,349
4,10,0,3,1,2,0.54,0.73,0.0,29,142
4,11,0,3,1,1,0.58,0.64,0.0,47,189
4,12,0,3,1,1,0.62,0.61,0.0896,48,268
4,13,0,3,1,1,0.66,0.54,0.0,65,241
4,14,0,3,1,1,0.74,0.3,0.2537,64,237
4,15,0,3,1,1,0.7,0.39,0.1045,63,245
4,16,0,3,1,1,0.74,0.33,0.1343,67,465
4,17,0,3,1,1,0.66,0.47,0.0,87,876
4,18,0,3,1,1,0.66,0.44,0.0,63,795
4,19,0,3,1,2,0.64,0.53,0.0896,50,522
4,20,0,3,1,2,0.62,0.61,0.0896,45,396
4,21,0,3,1,2,0.62,0.61,0.1045,33,280
4,22,0,3,1,2,0.6,0.64,0.1343,30,208
4,23,0,3,1,2,0.58,0.68,0.0896,12,111
4,0,0,4,1,2,0.6,0.64,0.1045,19,57
4,1,0,4,1,1,0.58,0.68,0.0,6,22
4,2,0,4,1,1,0.54,0.77,0.0,3,15
4,3,0,4,1,2,0.52,0.88,0.1343,0,8
4,4,0,4,1,2,0.52,0.88,0.1045,1,4
4,5,0,4,1,2,0.52,0.88,0.1642,2,53
4,6,0,4,1,2,0.52,0.88,0.194,3,168
4,7,0,4,1,2,0.52,0.88,0.194,18,477
4,8,0,4,1,2,0.52,0.83,0.1642,33,746
4,9,0,4,1,2,0.52,0.83,0.194,23,320
4,10,0,4,1,2,0.54,0.83,0.1343,53,172
4,11,0,4,1,2,0.54,0.83,0.1045,57,181
4,12,0,4,1,2,0.56,0.78,0.1045,61,258
4,13,0,4,1,2,0.56,0.78,0.0,49,264
4,14,0,4,1,1,0.6,0.73,0.1343,71,214
4,15,0,4,1,1,0.62,0.65,0.1343,63,242
4,16,0,4,1,1,0.6,0.69,0.1642,92,407
4,17,0,4,1,1,0.6,0.69,0.1642,112,774
4,18,0,4,1,1,0.56,0.83,0.1045,77,732
4,19,0,4,1,1,0.54,0.83,0.194,45,497
4,20,0,4,1,2,0.52,0.88,0.1343,28,319
4,21,0,4,1,2,0.52,0.88,0.1343,24,247
4,22,0,4,1,2,0.54,0.83,0.0896,22,185
4,23,0,4,1,2,0.54,0.83,0.1343,13,122
4,0,0,5,1,2,0.54,0.77,0.0,6,65
4,1,0,5,1,2,0.52,0.88,0.0896,4,32
4,2,0,5,1,2,0.52,0.88,0.1045,4,15
4,3,0,5,1,2,0.52,0.88,0.1642,5,8
4,4,0,5,1,2,0.52,0.88,0.1642,1,4
4,5,0,5,1,2,0.52,0.88,0.1045,3,47
4,6,0,5,1,2,0.52,0.88,0.0896,2,142
4,7,0,5,1,2,0.52,0.88,0.1045,13,408
4,8,0,5,1,2,0.54,0.88,0.1343,20,714
4,9,0,5,1,2,0.54,0.88,0.1343,56,347
4,10,0,5,1,2,0.54,0.88,0.1045,41,156
4,11,0,5,1,2,0.56,0.78,0.1642,68,222
4,12,0,5,1,2,0.58,0.73,0.194,90,302
4,13,0,5,1,2,0.58,0.68,0.1343,77,260
4,14,0,5,1,2,0.6,0.64,0.1343,99,252
4,15,0,5,1,2,0.62,0.61,0.1045,142,306
4,16,0,5,1,2,0.58,0.73,0.1642,137,445
4,17,0,5,1,2,0.56,0.76,0.194,125,692
4,18,0,5,1,2,0.56,0.78,0.1343,81,584
4,19,0,5,1,2,0.54,0.83,0.1642,72,399
4,20,0,5,1,2,0.54,0.83,0.1642,40,271
4,21,0,5,1,2,0.54,0.77,0.1343,40,252
4,22,0,5,1,2,0.52,0.83,0.1343,37,180
4,23,0,5,1,1,0.52,0.83,0.1642,19,159
4,0,0,6,0,1,0.5,0.88,0.1343,10,132
4,1,0,6,0,2,0.5,0.88,0.1343,23,123
4,2,0,6,0,2,0.5,0.88,0.194,19,71
4,3,0,6,0,1,0.5,0.88,0.1642,5,21
4,4,0,6,0,2,0.5,0.88,0.1642,1,12
4,5,0,6,0,2,0.5,0.82,0.194,2,7
4,6,0,6,0,2,0.5,0.82,0.194,2,29
4,7,0,6,0,1,0.48,0.83,0.194,7,79
4,8,0,6,0,1,0.5,0.77,0.2537,26,187
4,9,0,6,0,1,0.5,0.77,0.2537,88,240
4,10,0,6,0,1,0.54,0.73,0.2836,165,314
4,11,0,6,0,1,0.56,0.64,0.2836,197,388
4,12,0,6,0,1,0.6,0.53,0.2537,264,404
4,13,0,6,0,1,0.6,0.43,0.2537,310,450
4,14,0,6,0,1,0.6,0.46,0.2537,325,425
4,15,0,6,0,2,0.56,0.6,0.2836,310,401
4,16,0,6,0,2,0.56,0.64,0.2836,257,355
4,17,0,6,0,2,0.56,0.64,0.2836,248,370
4,18,0,6,0,2,0.56,0.64,0.2836,138,318
4,19,0,6,0,2,0.52,0.72,0.2239,67,233
4,20,0,6,0,2,0.52,0.72,0.2239,58,238
4,21,0,6,0,2,0.52,0.72,0.2239,49,160
4,22,0,6,0,2,0.52,0.72,0.2537,41,116
4,23,0,6,0,2,0.52,0.68,0.3881,31,136
4,0,0,0,0,3,0.52,0.68,0.2985,20,97
4,1,0,0,0,2,0.5,0.72,0.2836,22,111
4,2,0,0,0,2,0.5,0.68,0.2985,17,99
4,3,0,0,0,2,0.5,0.63,0.3284,18,61
4,4,0,0,0,2,0.5,0.63,0.3582,1,19
4,5,0,0,0,2,0.5,0.63,0.2985,6,22
4,6,0,0,0,2,0.5,0.59,0.3284,7,32
4,7,0,0,0,2,0.5,0.59,0.2985,17,48
4,8,0,0,0,2,0.5,0.59,0.5522,55,118
4,9,0,0,0,2,0.5,0.55,0.4179,124,206
4,10,0,0,0,2,0.48,0.51,0.4179,120,314
4,11,0,0,0,2,0.5,0.51,0.3881,110,352
4,12,0,0,0,2,0.48,0.59,0.4925,118,373
4,13,0,0,0,2,0.48,0.59,0.4179,75,316
4,14,0,0,0,2,0.5,0.59,0.4478,98,304
4,15,0,0,0,2,0.5,0.63,0.4925,76,225
4,16,0,0,0,3,0.48,0.67,0.4627,42,251
4,17,0,0,0,3,0.46,0.77,0.5224,37,188
4,18,0,0,0,3,0.42,0.94,0.4925,18,136
4,19,0,0,0,3,0.42,0.94,0.3582,7,47
4,20,0,0,0,3,0.42,0.94,0.4627,4,51
4,21,0,0,0,3,0.44,0.88,0.4179,2,44
4,22,0,0,0,3,0.44,0.88,0.3582,2,35
4,23,0,0,0,3,0.42,0.94,0.3582,2,12
4,0,0,1,1,3,0.44,0.88,0.3582,2,20
4,13,0,2,1,3,0.3,0.81,0.3582,11,105
4,14,0,2,1,3,0.3,0.81,0.3582,8,118
4,15,0,2,1,3,0.3,0.87,0.2537,10,114
4,16,0,2,1,3,0.3,0.87,0.2537,15,83
4,17,0,2,1,3,0.3,0.87,0.2239,19,105
4,18,0,2,1,3,0.3,0.87,0.1343,4,139
4,19,0,2,1,2,0.5,0.68,0.194,6,109
4,20,0,2,1,2,0.3,0.81,0.194,5,76
4,21,0,2,1,2,0.3,0.87,0.1045,4,60
4,22,0,2,1,1,0.3,0.81,0.1343,2,64
4,23,0,2,1,1,0.3,0.81,0.1343,3,36
4,0,0,3,1,2,0.3,0.81,0.1045,0,16
4,1,0,3,1,2,0.3,0.81,0.0896,0,8
4,2,0,3,1,2,0.3,0.81,0.1343,0,7
4,3,0,3,1,2,0.3,0.81,0.1045,0,3
4,4,0,3,1,2,0.3,0.87,0.194,0,5
4,5,0,3,1,2,0.3,0.81,0.1343,0,24
4,6,0,3,1,1,0.3,0.81,0.1642,0,116
4,7,0,3,1,2,0.3,0.87,0.1343,3,334
4,8,0,3,1,1,0.32,0.81,0.1343,6,615
4,9,0,3,1,1,0.34,0.76,0.1343,17,280
4,10,0,3,1,1,0.36,0.71,0.2836,21,147
4,11,0,3,1,2,0.36,0.66,0.2239,37,152
4,12,0,3,1,1,0.4,0.58,0.194,44,197
4,13,0,3,1,1,0.42,0.5,0.2239,22,191
4,14,0,3,1,2,0.42,0.5,0.2239,45,179
4,15,0,3,1,1,0.42,0.54,0.1642,33,197
4,16,0,3,1,2,0.42,0.54,0.2239,51,373
4,17,0,3,1,2,0.4,0.58,0.1642,39,684
4,18,0,3,1,2,0.4,0.58,0.1642,28,556
4,19,0,3,1,2,0.4,0.5,0.194,27,383
4,20,0,3,1,2,0.4,0.5,0.194,9,259
4,21,0,3,1,2,0.4,0.5,0.194,12,180
4,22,0,3,1,1,0.36,0.57,0.1343,18,147
4,23,0,3,1,1,0.36,0.57,0.0896,7,94
4,0,0,4,1,1,0.36,0.57,0.0896,8,52
4,1,0,4,1,1,0.3,0.75,0.1045,8,22
4,2,0,4,1,1,0.32,0.66,0.1343,10,10
4,3,0,4,1,1,0.34,0.61,0.1343,5,10
4,4,0,4,1,2,0.34,0.66,0.1045,2,8
4,5,0,4,1,1,0.34,0.66,0.1343,1,39
4,6,0,4,1,1,0.34,0.61,0.1642,2,146
4,7,0,4,1,2,0.36,0.57,0.1642,6,414
4,8,0,4,1,2,0.36,0.56,0.1045,12,668
4,9,0,4,1,3,0.36,0.57,0.1045,21,310
4,10,0,4,1,3,0.36,0.62,0.194,13,133
4,11,0,4,1,3,0.36,0.62,0.194,14,156
4,12,0,4,1,3,0.38,0.62,0.1642,23,198
4,13,0,4,1,2,0.4,0.58,0.1642,49,199
4,14,0,4,1,2,0.4,0.5,0.2239,31,154
4,15,0,4,1,2,0.4,0.54,0.1642,35,179
4,16,0,4,1,2,0.4,0.54,0.1642,31,313
4,17,0,4,1,3,0.4,0.5,0.2239,37,652
4,18,0,4,1,2,0.4,0.5,0.1642,50,628
4,19,0,4,1,2,0.4,0.5,0.1642,28,424
4,20,0,4,1,2,0.38,0.54,0.2537,16,280
4,21,0,4,1,2,0.38,0.54,0.1343,29,238
4,22,0,4,1,1,0.36,0.57,0.1642,27,175
4,23,0,4,1,1,0.34,0.57,0.1642,8,112
4,0,0,5,1,1,0.34,0.57,0.1642,10,40
4,1,0,5,1,1,0.32,0.66,0.1642,5,19
4,2,0,5,1,1,0.32,0.66,0.1642,3,7
4,3,0,5,1,1,0.3,0.7,0.1642,0,3
4,4,0,5,1,1,0.3,0.7,0.1045,1,6
4,5,0,5,1,2,0.32,0.66,0.1642,1,25
4,6,0,5,1,1,0.3,0.7,0.1642,2,120
4,7,0,5,1,2,0.3,0.7,0.1343,8,349
4,8,0,5,1,1,0.32,0.57,0.1045,31,656
4,9,0,5,1,1,0.34,0.53,0.1045,27,355
4,10,0,5,1,1,0.38,0.46,0.2985,21,183
4,11,0,5,1,1,0.42,0.41,0.4179,42,179
4,12,0,5,1,1,0.42,0.41,0.3582,52,240
4,13,0,5,1,1,0.4,0.43,0.3582,64,230
4,14,0,5,1,2,0.4,0.4,0.4925,63,199
4,15,0,5,1,2,0.4,0.4,0.4179,51,255
4,16,0,5,1,1,0.38,0.4,0.3284,48,373
4,17,0,5,1,1,0.38,0.4,0.3284,57,581
4,18,0,5,1,2,0.38,0.43,0.3284,32,490
4,19,0,5,1,2,0.38,0.43,0.2985,38,336
4,20,0,5,1,2,0.36,0.46,0.4179,14,207
4,21,0,5,1,2,0.36,0.46,0.3582,23,133
4,22,0,5,1,1,0.36,0.46,0.2537,14,135
4,23,0,5,1,1,0.34,0.53,0.2985,11,108
4,0,0,6,0,1,0.34,0.53,0.1642,9,99
4,1,0,6,0,2,0.34,0.49,0.3284,6,83
4,2,0,6,0,2,0.34,0.49,0.2537,10,36
4,3,0,6,0,2,0.34,0.49,0.2537,6,22
4,4,0,6,0,2,0.32,0.49,0.2985,8,8
4,5,0,6,0,2,0.32,0.49,0.2537,1,8
4,6,0,6,0,2,0.32,0.49,0.194,4,17
4,7,0,6,0,2,0.32,0.49,0.2537,1,58
4,8,0,6,0,2,0.34,0.46,0.2985,10,132
4,9,0,6,0,2,0.34,0.49,0.2985,31,188
4,10,0,6,0,1,0.36,0.46,0.3881,68,260
4,11,0,6,0,2,0.36,0.46,0.3881,56,284
4,12,0,6,0,2,0.36,0.46,0.4627,74,320
4,13,0,6,0,2,0.36,0.46,0.3582,110,339
4,14,0,6,0,2,0.36,0.5,0.3284,136,319
4,15,0,6,0,2,0.36,0.46,0.4478,117,331
4,16,0,6,0,2,0.36,0.46,0.3284,108,292
4,17,0,6,0,2,0.36,0.46,0.2985,112,298
4,18,0,6,0,2,0.36,0.46,0.2836,58,239
4,19,0,6,0,1,0.36,0.5,0.1642,22,217
4,20,0,6,0,1,0.34,0.53,0.1343,23,158
4,21,0,6,0,1,0.34,0.53,0.1045,31,135
4,22,0,6,0,1,0.32,0.57,0.1045,13,133
4,23,0,6,0,1,0.32,0.57,0.1045,15,133
4,0,0,0,0,1,0.3,0.61,0.1045,5,97
4,1,0,0,0,1,0.26,0.81,0.0896,26,139
4,2,0,0,0,1,0.3,0.65,0.0,6,31
4,3,0,0,0,1,0.28,0.61,0.1045,1,10
4,4,0,0,0,1,0.26,0.65,0.1343,2,7
4,5,0,0,0,1,0.26,0.65,0.1045,0,5
4,6,0,0,0,1,0.28,0.61,0.1343,2,14
4,7,0,0,0,1,0.26,0.65,0.1045,11,39
4,8,0,0,0,1,0.3,0.56,0.1343,34,115
4,9,0,0,0,1,0.32,0.53,0.0,56,161
4,10,0,0,0,1,0.34,0.49,0.194,73,287
4,11,0,0,0,1,0.38,0.46,0.2239,134,311
4,12,0,0,0,1,0.38,0.46,0.2239,150,354
4,13,0,0,0,1,0.4,0.43,0.2239,122,371
4,14,0,0,0,1,0.4,0.4,0.194,149,360
4,15,0,0,0,1,0.4,0.4,0.2239,149,300
4,16,0,0,0,1,0.4,0.4,0.3284,119,316
4,17,0,0,0,1,0.36,0.43,0.194,57,270
4,18,0,0,0,1,0.36,0.43,0.2239,31,206
4,19,0,0,0,1,0.36,0.43,0.2537,24,203
4,20,0,0,0,1,0.32,0.53,0.3582,7,134
4,21,0,0,0,1,0.3,0.52,0.2985,16,71
4,22,0,0,0,1,0.3,0.52,0.2836,15,64
4,23,0,0,0,2,0.3,0.56,0.1642,12,41
4,0,0,1,1,2,0.3,0.56,0.194,3,20
4,1,0,1,1,2,0.3,0.56,0.1642,0,8
4,2,0,1,1,2,0.3,0.56,0.1642,2,4
4,3,0,1,1,2,0.3,0.56,0.2239,1,3
4,4,0,1,1,2,0.3,0.52,0.2537,5,11
4,5,0,1,1,2,0.3,0.52,0.3284,1,38
4,6,0,1,1,2,0.3,0.49,0.2836,4,135
4,7,0,1,1,2,0.3,0.49,0.2537,8,453
4,8,0,1,1,2,0.3,0.49,0.2239,19,629
4,9,0,1,1,2,0.3,0.52,0.2836,18,239
4,10,0,1,1,1,0.32,0.49,0.2836,30,112
4,11,0,1,1,1,0.34,0.46,0.2239,31,119
4,12,0,1,1,1,0.36,0.43,0.3284,38,206
4,13,0,1,1,1,0.36,0.4,0.2537,39,183
4,14,0,1,1,1,0.38,0.4,0.1642,31,165
4,15,0,1,1,1,0.38,0.4,0.2836,24,207
4,16,0,1,1,1,0.36,0.43,0.2836,35,325
4,17,0,1,1,1,0.34,0.46,0.2239,34,604
4,18,0,1,1,1,0.34,0.46,0.2239,19,523
4,19,0,1,1,1,0.32,0.49,0.1642,11,361
4,20,0,1,1,1,0.32,0.49,0.2537,13,228
4,21,0,1,1,1,0.3,0.52,0.2836,8,144
4,22,0,1,1,1,0.28,0.56,0.194,4,111
4,23,0,1,1,1,0.26,0.6,0.1343,0,53
4,0,0,2,1,1,0.24,0.6,0.1045,1,18
4,1,0,2,1,1,0.24,0.6,0.1642,0,8
4,2,0,2,1,1,0.24,0.65,0.0896,0,2
4,3,0,2,1,1,0.22,0.64,0.1045,0,4
